order_item_id,order_id,product_id,quantity,unit_price
ITEM-001444,ORDER-00589,PROD-0057,1,55.3
ITEM-001445,ORDER-00590,PROD-0446,3,75.1
ITEM-001446,ORDER-00590,PROD-0351,1,132.73
ITEM-001447,ORDER-00591,PROD-0182,3,91.13
ITEM-001448,ORDER-00592,PROD-0133,2,162.75
ITEM-001449,ORDER-00592,PROD-0388,1,7.77
ITEM-001450,ORDER-00592,PROD-0361,2,111.54
ITEM-001451,ORDER-00593,PROD-0259,3,9.54
ITEM-001452,ORDER-00594,PROD-0261,1,147.95
ITEM-001453,ORDER-00594,PROD-0261,3,186.72
ITEM-001454,ORDER-00594,PROD-0112,3,187.64
ITEM-001455,ORDER-00594,PROD-0409,2,131.35
ITEM-001456,ORDER-00595,PROD-0060,1,9.89
ITEM-001457,ORDER-00595,PROD-0031,2,30.92
ITEM-001458,ORDER-00596,PROD-0162,3,116.99
ITEM-001459,ORDER-00597,PROD-0463,3,131.85
ITEM-001460,ORDER-00597,PROD-0298,3,114.8
ITEM-001461,ORDER-00597,PROD-0369,2,134.63
ITEM-001462,ORDER-00598,PROD-0349,2,157.37
ITEM-001463,ORDER-00598,PROD-0104,1,59.26
ITEM-001464,ORDER-00599,PROD-0058,3,166.7
ITEM-001465,ORDER-00600,PROD-0393,3,115.97
ITEM-001466,ORDER-00601,PROD-0376,1,85.39
ITEM-001467,ORDER-00601,PROD-0238,1,95.31
ITEM-001468,ORDER-00601,PROD-0284,3,116.5
ITEM-001469,ORDER-00602,PROD-0433,2,27.99
ITEM-001470,ORDER-00602,PROD-0030,3,60.72
ITEM-001471,ORDER-00603,PROD-0495,3,140.46
ITEM-001472,ORDER-00604,PROD-0368,1,74.98
ITEM-001473,ORDER-00604,PROD-0122,3,134.0
ITEM-001474,ORDER-00604,PROD-0271,2,104.72
ITEM-001475,ORDER-00605,PROD-0179,1,110.44
ITEM-001476,ORDER-00606,PROD-0359,2,123.49
ITEM-001477,ORDER-00606,PROD-0469,1,20.54
ITEM-001478,ORDER-00606,PROD-0064,1,107.86
ITEM-001479,ORDER-00607,PROD-0272,3,48.27
ITEM-001480,ORDER-00607,PROD-0210,3,145.58
ITEM-001481,ORDER-00608,PROD-0166,2,152.35
ITEM-001482,ORDER-00609,PROD-0188,3,10.85
ITEM-001483,ORDER-00609,PROD-0055,1,7.6
ITEM-001484,ORDER-00609,PROD-0370,1,138.76
ITEM-001485,ORDER-00609,PROD-0369,2,22.57
ITEM-001486,ORDER-00610,PROD-0061,1,187.69
ITEM-001487,ORDER-00610,PROD-0287,3,50.44
ITEM-001488,ORDER-00611,PROD-0020,1,150.67
ITEM-001489,ORDER-00611,PROD-0297,3,86.33
ITEM-001490,ORDER-00611,PROD-0399,2,83.8
ITEM-001491,ORDER-00612,PROD-0256,1,130.7
ITEM-001492,ORDER-00613,PROD-0023,2,40.13
ITEM-001493,ORDER-00613,PROD-0125,3,97.74
ITEM-001494,ORDER-00613,PROD-0032,1,86.82
ITEM-001495,ORDER-00614,PROD-0357,1,123.17
ITEM-001496,ORDER-00615,PROD-0205,1,72.24
ITEM-001497,ORDER-00615,PROD-0291,2,46.41
ITEM-001498,ORDER-00615,PROD-0485,3,178.98
ITEM-001499,ORDER-00616,PROD-0303,1,64.02
ITEM-001500,ORDER-00616,PROD-0136,2,63.95
ITEM-001501,ORDER-00617,PROD-0442,2,133.85
ITEM-001502,ORDER-00617,PROD-0494,1,104.05
ITEM-001503,ORDER-00617,PROD-0208,3,140.46
ITEM-001504,ORDER-00617,PROD-0231,1,64.01
ITEM-001505,ORDER-00618,PROD-0009,2,113.75
ITEM-001506,ORDER-00618,PROD-0474,2,106.7
ITEM-001507,ORDER-00618,PROD-0047,3,51.72
ITEM-001508,ORDER-00618,PROD-0084,2,136.13
ITEM-001509,ORDER-00619,PROD-0448,1,133.32
ITEM-001510,ORDER-00619,PROD-0291,1,72.13
ITEM-001511,ORDER-00620,PROD-0387,2,186.79
ITEM-001512,ORDER-00620,PROD-0026,1,199.6
ITEM-001513,ORDER-00621,PROD-0160,1,194.23
ITEM-001514,ORDER-00622,PROD-0414,3,164.68
ITEM-001515,ORDER-00622,PROD-0337,1,133.77
ITEM-001516,ORDER-00623,PROD-0219,2,133.2
ITEM-001517,ORDER-00623,PROD-0114,1,175.32
ITEM-001518,ORDER-00623,PROD-0472,3,24.09
ITEM-001519,ORDER-00623,PROD-0186,2,149.56
ITEM-001520,ORDER-00624,PROD-0317,3,89.27
ITEM-001521,ORDER-00624,PROD-0457,2,110.07
ITEM-001522,ORDER-00624,PROD-0285,2,20.83
ITEM-001523,ORDER-00625,PROD-0173,3,46.17
ITEM-001524,ORDER-00625,PROD-0398,1,47.34
ITEM-001525,ORDER-00625,PROD-0052,1,160.95
ITEM-001526,ORDER-00625,PROD-0103,3,67.5
ITEM-001527,ORDER-00626,PROD-0344,2,131.02
ITEM-001528,ORDER-00626,PROD-0363,2,93.0
ITEM-001529,ORDER-00626,PROD-0030,3,68.16
ITEM-001530,ORDER-00627,PROD-0452,3,169.68
ITEM-001531,ORDER-00627,PROD-0042,1,181.31
ITEM-001532,ORDER-00627,PROD-0387,3,21.26
ITEM-001533,ORDER-00628,PROD-0461,3,175.12
ITEM-001534,ORDER-00629,PROD-0163,2,141.89
ITEM-001535,ORDER-00630,PROD-0080,1,195.71
ITEM-001536,ORDER-00630,PROD-0300,1,192.65
ITEM-001537,ORDER-00631,PROD-0468,2,53.85
ITEM-001538,ORDER-00631,PROD-0100,2,149.29
ITEM-001539,ORDER-00631,PROD-0401,2,144.88
ITEM-001540,ORDER-00632,PROD-0422,2,93.25
ITEM-001541,ORDER-00633,PROD-0190,3,122.29
ITEM-001542,ORDER-00633,PROD-0116,3,74.07
ITEM-001543,ORDER-00633,PROD-0485,1,177.77
ITEM-001544,ORDER-00633,PROD-0336,2,22.51
ITEM-001545,ORDER-00634,PROD-0422,3,96.48
ITEM-001546,ORDER-00634,PROD-0485,1,40.46
ITEM-001547,ORDER-00634,PROD-0050,1,108.79
ITEM-001548,ORDER-00635,PROD-0482,3,129.28
ITEM-001549,ORDER-00635,PROD-0320,1,132.38
ITEM-001550,ORDER-00636,PROD-0369,1,140.74
ITEM-001551,ORDER-00636,PROD-0335,2,49.13
ITEM-001552,ORDER-00636,PROD-0022,1,105.31
ITEM-001553,ORDER-00637,PROD-0148,2,45.96
ITEM-001554,ORDER-00637,PROD-0390,1,96.61
ITEM-001555,ORDER-00637,PROD-0124,1,34.09
ITEM-001556,ORDER-00638,PROD-0299,3,117.76
ITEM-001557,ORDER-00638,PROD-0314,3,67.82
ITEM-001558,ORDER-00639,PROD-0125,2,146.65
ITEM-001559,ORDER-00639,PROD-0068,2,126.08
ITEM-001560,ORDER-00640,PROD-0153,2,110.67
ITEM-001561,ORDER-00640,PROD-0444,2,100.79
ITEM-001562,ORDER-00640,PROD-0239,2,119.0
ITEM-001563,ORDER-00640,PROD-0118,1,37.89
ITEM-001564,ORDER-00641,PROD-0447,2,53.28
ITEM-001565,ORDER-00642,PROD-0105,3,113.16
ITEM-001566,ORDER-00642,PROD-0420,1,67.6
ITEM-001567,ORDER-00642,PROD-0087,2,144.15
ITEM-001568,ORDER-00643,PROD-0096,3,173.75
ITEM-001569,ORDER-00643,PROD-0383,3,178.0
ITEM-001570,ORDER-00643,PROD-0474,1,146.13
ITEM-001571,ORDER-00644,PROD-0369,1,151.75
ITEM-001572,ORDER-00644,PROD-0408,2,165.82
ITEM-001573,ORDER-00644,PROD-0057,2,21.36
ITEM-001574,ORDER-00644,PROD-0216,3,94.61
ITEM-001575,ORDER-00645,PROD-0281,3,120.43
ITEM-001576,ORDER-00645,PROD-0053,1,179.78
ITEM-001577,ORDER-00646,PROD-0199,2,67.61
ITEM-001578,ORDER-00646,PROD-0208,1,106.12
ITEM-001579,ORDER-00647,PROD-0276,3,15.87
ITEM-001580,ORDER-00648,PROD-0206,1,195.57
ITEM-001581,ORDER-00649,PROD-0141,1,58.33
ITEM-001582,ORDER-00649,PROD-0435,3,81.72
ITEM-001583,ORDER-00649,PROD-0295,2,72.86
ITEM-001584,ORDER-00650,PROD-0445,1,165.94
ITEM-001585,ORDER-00650,PROD-0238,2,54.61
ITEM-001586,ORDER-00650,PROD-0151,1,43.37
ITEM-001587,ORDER-00651,PROD-0013,3,29.17
ITEM-001588,ORDER-00651,PROD-0186,2,51.25
ITEM-001589,ORDER-00651,PROD-0381,3,164.07
ITEM-001590,ORDER-00651,PROD-0479,3,137.08
ITEM-001591,ORDER-00652,PROD-0382,3,136.72
ITEM-001592,ORDER-00652,PROD-0370,3,94.55
ITEM-001593,ORDER-00652,PROD-0258,3,109.5
ITEM-001594,ORDER-00652,PROD-0059,3,194.8
ITEM-001595,ORDER-00653,PROD-0471,3,21.7
ITEM-001596,ORDER-00654,PROD-0374,3,192.86
ITEM-001597,ORDER-00654,PROD-0184,1,110.2
ITEM-001598,ORDER-00654,PROD-0308,2,143.99
ITEM-001599,ORDER-00654,PROD-0261,3,196.45
ITEM-001600,ORDER-00655,PROD-0133,3,89.56
ITEM-001601,ORDER-00656,PROD-0404,1,79.91
ITEM-001602,ORDER-00657,PROD-0176,2,152.16
ITEM-001603,ORDER-00658,PROD-0447,1,99.97
ITEM-001604,ORDER-00658,PROD-0255,1,167.25
ITEM-001605,ORDER-00658,PROD-0261,2,119.57
ITEM-001606,ORDER-00659,PROD-0384,2,101.0
ITEM-001607,ORDER-00659,PROD-0445,1,81.77
ITEM-001608,ORDER-00659,PROD-0300,2,14.7
ITEM-001609,ORDER-00660,PROD-0193,3,108.64
ITEM-001610,ORDER-00660,PROD-0110,3,199.42
ITEM-001611,ORDER-00661,PROD-0362,1,63.67
ITEM-001612,ORDER-00662,PROD-0339,3,11.21
ITEM-001613,ORDER-00662,PROD-0094,1,95.63
ITEM-001614,ORDER-00662,PROD-0218,3,139.61
ITEM-001615,ORDER-00663,PROD-0262,3,198.49
ITEM-001616,ORDER-00663,PROD-0115,2,12.43
ITEM-001617,ORDER-00663,PROD-0421,2,190.73
ITEM-001618,ORDER-00664,PROD-0313,1,26.4
ITEM-001619,ORDER-00664,PROD-0050,1,93.93
ITEM-001620,ORDER-00664,PROD-0114,1,150.12
ITEM-001621,ORDER-00665,PROD-0362,2,20.65
ITEM-001622,ORDER-00665,PROD-0175,2,102.95
ITEM-001623,ORDER-00665,PROD-0310,3,48.35
ITEM-001624,ORDER-00666,PROD-0182,1,159.65
ITEM-001625,ORDER-00666,PROD-0154,3,191.18
ITEM-001626,ORDER-00667,PROD-0328,3,15.65
ITEM-001627,ORDER-00668,PROD-0279,2,66.68
ITEM-001628,ORDER-00668,PROD-0299,2,183.0
ITEM-001629,ORDER-00668,PROD-0009,1,47.16
ITEM-001630,ORDER-00668,PROD-0069,3,183.16
ITEM-001631,ORDER-00669,PROD-0387,2,132.12
ITEM-001632,ORDER-00669,PROD-0238,2,126.58
ITEM-001633,ORDER-00669,PROD-0239,3,75.56
ITEM-001634,ORDER-00670,PROD-0254,2,66.83
ITEM-001635,ORDER-00670,PROD-0316,2,172.29
ITEM-001636,ORDER-00670,PROD-0099,2,47.9
ITEM-001637,ORDER-00670,PROD-0031,3,61.32
ITEM-001638,ORDER-00671,PROD-0073,1,5.03
ITEM-001639,ORDER-00671,PROD-0332,1,107.81
ITEM-001640,ORDER-00671,PROD-0377,2,186.29
ITEM-001641,ORDER-00671,PROD-0111,2,81.83
ITEM-001642,ORDER-00672,PROD-0135,1,138.38
ITEM-001643,ORDER-00672,PROD-0309,1,193.12
ITEM-001644,ORDER-00672,PROD-0447,1,118.42
ITEM-001645,ORDER-00672,PROD-0146,2,98.25
ITEM-001646,ORDER-00673,PROD-0040,2,124.53
ITEM-001647,ORDER-00673,PROD-0093,1,34.25
ITEM-001648,ORDER-00674,PROD-0496,3,167.51
ITEM-001649,ORDER-00674,PROD-0414,3,58.7
ITEM-001650,ORDER-00675,PROD-0163,2,12.05
ITEM-001651,ORDER-00676,PROD-0458,1,65.19
ITEM-001652,ORDER-00676,PROD-0217,2,55.68
ITEM-001653,ORDER-00677,PROD-0338,3,34.88
ITEM-001654,ORDER-00678,PROD-0205,1,5.05
ITEM-001655,ORDER-00678,PROD-0333,3,82.04
ITEM-001656,ORDER-00678,PROD-0470,1,88.06
ITEM-001657,ORDER-00678,PROD-0476,1,158.16
ITEM-001658,ORDER-00679,PROD-0050,3,145.73
ITEM-001659,ORDER-00679,PROD-0163,1,112.5
ITEM-001660,ORDER-00679,PROD-0301,3,159.61
ITEM-001661,ORDER-00680,PROD-0442,2,91.19
ITEM-001662,ORDER-00681,PROD-0149,1,13.46
ITEM-001663,ORDER-00681,PROD-0168,3,116.65
ITEM-001664,ORDER-00682,PROD-0214,1,37.96
ITEM-001665,ORDER-00682,PROD-0054,3,115.9
ITEM-001666,ORDER-00682,PROD-0407,3,105.54
ITEM-001667,ORDER-00683,PROD-0172,2,56.62
ITEM-001668,ORDER-00684,PROD-0446,2,46.02
ITEM-001669,ORDER-00684,PROD-0494,1,122.78
ITEM-001670,ORDER-00684,PROD-0362,3,70.74
ITEM-001671,ORDER-00684,PROD-0170,2,92.45
ITEM-001672,ORDER-00685,PROD-0329,2,149.18
ITEM-001673,ORDER-00685,PROD-0107,3,67.14
ITEM-001674,ORDER-00685,PROD-0460,3,98.9
ITEM-001675,ORDER-00685,PROD-0407,1,19.42
ITEM-001676,ORDER-00686,PROD-0440,3,66.93
ITEM-001677,ORDER-00686,PROD-0184,3,177.64
ITEM-001678,ORDER-00686,PROD-0396,2,58.16
ITEM-001679,ORDER-00686,PROD-0113,1,88.29
ITEM-001680,ORDER-00687,PROD-0025,3,152.24
ITEM-001681,ORDER-00687,PROD-0320,2,24.37
ITEM-001682,ORDER-00687,PROD-0022,2,56.03
ITEM-001683,ORDER-00688,PROD-0292,3,137.81
ITEM-001684,ORDER-00688,PROD-0467,1,7.76
ITEM-001685,ORDER-00688,PROD-0222,1,167.51
ITEM-001686,ORDER-00688,PROD-0409,2,88.68
ITEM-001687,ORDER-00689,PROD-0046,3,179.77
ITEM-001688,ORDER-00690,PROD-0099,2,126.4
ITEM-001689,ORDER-00690,PROD-0312,1,119.83
ITEM-001690,ORDER-00690,PROD-0436,3,74.23
ITEM-001691,ORDER-00690,PROD-0217,2,33.97
ITEM-001692,ORDER-00691,PROD-0311,3,195.15
ITEM-001693,ORDER-00692,PROD-0496,1,137.19
ITEM-001694,ORDER-00692,PROD-0181,2,164.13
ITEM-001695,ORDER-00692,PROD-0500,1,159.86
ITEM-001696,ORDER-00692,PROD-0310,3,96.47
ITEM-001697,ORDER-00693,PROD-0486,3,5.85
ITEM-001698,ORDER-00694,PROD-0432,1,148.72
ITEM-001699,ORDER-00694,PROD-0432,3,42.18
ITEM-001700,ORDER-00694,PROD-0428,2,63.19
ITEM-001701,ORDER-00695,PROD-0272,3,57.0
ITEM-001702,ORDER-00695,PROD-0296,2,193.95
ITEM-001703,ORDER-00696,PROD-0381,2,131.46
ITEM-001704,ORDER-00697,PROD-0289,1,153.37
ITEM-001705,ORDER-00698,PROD-0148,2,180.43
ITEM-001706,ORDER-00698,PROD-0188,3,122.37
ITEM-001707,ORDER-00698,PROD-0249,3,75.16
ITEM-001708,ORDER-00698,PROD-0137,1,103.06
ITEM-001709,ORDER-00699,PROD-0412,1,132.97
ITEM-001710,ORDER-00699,PROD-0132,3,155.34
ITEM-001711,ORDER-00700,PROD-0497,1,73.31
ITEM-001712,ORDER-00700,PROD-0376,3,13.74
ITEM-001713,ORDER-00701,PROD-0131,1,44.2
ITEM-001714,ORDER-00701,PROD-0007,1,80.29
ITEM-001715,ORDER-00702,PROD-0067,1,65.13
ITEM-001716,ORDER-00703,PROD-0295,1,181.49
ITEM-001717,ORDER-00703,PROD-0390,2,10.55
ITEM-001718,ORDER-00704,PROD-0326,1,17.98
ITEM-001719,ORDER-00704,PROD-0284,1,39.68
ITEM-001720,ORDER-00704,PROD-0500,3,108.61
ITEM-001721,ORDER-00705,PROD-0099,2,160.4
ITEM-001722,ORDER-00706,PROD-0412,3,97.57
ITEM-001723,ORDER-00707,PROD-0302,2,127.82
ITEM-001724,ORDER-00707,PROD-0320,2,32.59
ITEM-001725,ORDER-00707,PROD-0436,3,43.78
ITEM-001726,ORDER-00708,PROD-0393,3,92.06
ITEM-001727,ORDER-00709,PROD-0342,3,30.29
ITEM-001728,ORDER-00709,PROD-0122,1,162.31
ITEM-001729,ORDER-00709,PROD-0014,1,14.35
ITEM-001730,ORDER-00710,PROD-0246,3,146.53
ITEM-001731,ORDER-00710,PROD-0416,1,64.19
ITEM-001732,ORDER-00711,PROD-0334,2,35.29
ITEM-001733,ORDER-00712,PROD-0021,2,24.31
ITEM-001734,ORDER-00712,PROD-0014,1,50.31
ITEM-001735,ORDER-00712,PROD-0080,1,163.66
ITEM-001736,ORDER-00712,PROD-0417,2,41.74
ITEM-001737,ORDER-00713,PROD-0364,2,14.03
ITEM-001738,ORDER-00713,PROD-0078,2,51.53
ITEM-001739,ORDER-00714,PROD-0482,2,38.45
ITEM-001740,ORDER-00714,PROD-0111,3,132.75
ITEM-001741,ORDER-00714,PROD-0010,3,6.5
ITEM-001742,ORDER-00714,PROD-0444,2,86.89
ITEM-001743,ORDER-00715,PROD-0255,3,130.81
ITEM-001744,ORDER-00715,PROD-0278,1,174.77
ITEM-001745,ORDER-00716,PROD-0479,3,182.52
ITEM-001746,ORDER-00716,PROD-0203,1,70.92
ITEM-001747,ORDER-00717,PROD-0424,2,196.75
ITEM-001748,ORDER-00717,PROD-0490,3,42.26
ITEM-001749,ORDER-00717,PROD-0328,2,114.77
ITEM-001750,ORDER-00717,PROD-0463,2,60.77
ITEM-001751,ORDER-00718,PROD-0326,3,101.01
ITEM-001752,ORDER-00718,PROD-0310,1,148.86
ITEM-001753,ORDER-00718,PROD-0398,2,147.74
ITEM-001754,ORDER-00719,PROD-0421,3,116.2
ITEM-001755,ORDER-00719,PROD-0375,1,72.1
ITEM-001756,ORDER-00719,PROD-0101,1,15.29
ITEM-001757,ORDER-00720,PROD-0371,2,98.72
ITEM-001758,ORDER-00720,PROD-0018,3,146.24
ITEM-001759,ORDER-00721,PROD-0286,1,92.11
ITEM-001760,ORDER-00722,PROD-0262,3,100.0
ITEM-001761,ORDER-00722,PROD-0161,1,73.57
ITEM-001762,ORDER-00722,PROD-0455,2,57.05
ITEM-001763,ORDER-00723,PROD-0054,2,48.28
ITEM-001764,ORDER-00723,PROD-0393,1,45.71
ITEM-001765,ORDER-00723,PROD-0377,1,61.24
ITEM-001766,ORDER-00723,PROD-0050,2,130.72
ITEM-001767,ORDER-00724,PROD-0477,1,36.02
ITEM-001768,ORDER-00724,PROD-0045,1,125.9
ITEM-001769,ORDER-00725,PROD-0307,1,53.9
ITEM-001770,ORDER-00725,PROD-0100,2,39.61
ITEM-001771,ORDER-00725,PROD-0056,3,42.61
ITEM-001772,ORDER-00725,PROD-0402,1,72.67
ITEM-001773,ORDER-00726,PROD-0386,2,82.08
ITEM-001774,ORDER-00726,PROD-0493,3,161.87
ITEM-001775,ORDER-00726,PROD-0157,3,98.91
ITEM-001776,ORDER-00726,PROD-0346,2,32.23
ITEM-001777,ORDER-00727,PROD-0401,2,107.48
ITEM-001778,ORDER-00727,PROD-0497,2,11.13
ITEM-001779,ORDER-00727,PROD-0108,2,172.8
ITEM-001780,ORDER-00728,PROD-0473,1,79.14
ITEM-001781,ORDER-00729,PROD-0443,3,184.51
ITEM-001782,ORDER-00729,PROD-0341,1,129.78
ITEM-001783,ORDER-00729,PROD-0016,3,75.08
ITEM-001784,ORDER-00729,PROD-0096,2,188.64
ITEM-001785,ORDER-00730,PROD-0118,1,156.65
ITEM-001786,ORDER-00731,PROD-0287,1,75.36
ITEM-001787,ORDER-00732,PROD-0447,2,152.1
ITEM-001788,ORDER-00732,PROD-0173,1,56.5
ITEM-001789,ORDER-00732,PROD-0271,1,46.05
ITEM-001790,ORDER-00733,PROD-0056,3,196.8
ITEM-001791,ORDER-00734,PROD-0280,2,148.84
ITEM-001792,ORDER-00734,PROD-0238,1,89.73
ITEM-001793,ORDER-00734,PROD-0469,2,62.23
ITEM-001794,ORDER-00735,PROD-0007,2,145.87
ITEM-001795,ORDER-00736,PROD-0133,3,179.04
ITEM-001796,ORDER-00737,PROD-0052,2,35.06
ITEM-001797,ORDER-00737,PROD-0266,2,148.78
ITEM-001798,ORDER-00737,PROD-0227,1,103.62
ITEM-001799,ORDER-00738,PROD-0047,1,117.56
ITEM-001800,ORDER-00739,PROD-0496,1,98.84
ITEM-001801,ORDER-00739,PROD-0028,1,55.82
ITEM-001802,ORDER-00739,PROD-0410,3,170.79
ITEM-001803,ORDER-00740,PROD-0124,1,23.89
ITEM-001804,ORDER-00741,PROD-0085,1,64.58
ITEM-001805,ORDER-00741,PROD-0109,3,100.99
ITEM-001806,ORDER-00741,PROD-0373,1,138.09
ITEM-001807,ORDER-00742,PROD-0405,1,55.4
ITEM-001808,ORDER-00743,PROD-0343,2,51.97
ITEM-001809,ORDER-00743,PROD-0279,1,123.62
ITEM-001810,ORDER-00743,PROD-0384,1,88.79
ITEM-001811,ORDER-00744,PROD-0418,3,151.34
ITEM-001812,ORDER-00745,PROD-0405,1,24.16
ITEM-001813,ORDER-00746,PROD-0191,1,183.88
ITEM-001814,ORDER-00746,PROD-0468,2,143.52
ITEM-001815,ORDER-00747,PROD-0230,2,10.15
ITEM-001816,ORDER-00747,PROD-0435,2,121.86
ITEM-001817,ORDER-00747,PROD-0460,1,106.68
ITEM-001818,ORDER-00748,PROD-0447,2,78.29
ITEM-001819,ORDER-00749,PROD-0434,3,154.24
ITEM-001820,ORDER-00750,PROD-0217,3,80.49
ITEM-001821,ORDER-00750,PROD-0408,3,167.41
ITEM-001822,ORDER-00750,PROD-0262,3,144.97
ITEM-001823,ORDER-00751,PROD-0207,2,75.29
ITEM-001824,ORDER-00751,PROD-0101,3,100.19
ITEM-001825,ORDER-00751,PROD-0222,1,16.03
ITEM-001826,ORDER-00751,PROD-0218,3,164.23
ITEM-001827,ORDER-00752,PROD-0369,2,162.97
ITEM-001828,ORDER-00752,PROD-0239,3,19.1
ITEM-001829,ORDER-00752,PROD-0332,1,34.0
ITEM-001830,ORDER-00752,PROD-0442,2,79.64
ITEM-001831,ORDER-00753,PROD-0382,3,142.04
ITEM-001832,ORDER-00754,PROD-0176,1,86.49
ITEM-001833,ORDER-00754,PROD-0239,3,68.88
ITEM-001834,ORDER-00755,PROD-0490,2,146.75
ITEM-001835,ORDER-00755,PROD-0226,2,94.14
ITEM-001836,ORDER-00755,PROD-0143,2,75.54
ITEM-001837,ORDER-00755,PROD-0411,2,106.28
ITEM-001838,ORDER-00756,PROD-0333,2,157.65
ITEM-001839,ORDER-00756,PROD-0306,3,122.89
ITEM-001840,ORDER-00757,PROD-0295,2,28.39
ITEM-001841,ORDER-00757,PROD-0312,1,43.09
ITEM-001842,ORDER-00757,PROD-0153,3,11.23
ITEM-001843,ORDER-00758,PROD-0395,2,120.22
ITEM-001844,ORDER-00758,PROD-0408,1,43.78
ITEM-001845,ORDER-00758,PROD-0295,1,123.04
ITEM-001846,ORDER-00759,PROD-0274,2,171.98
ITEM-001847,ORDER-00759,PROD-0181,1,88.49
ITEM-001848,ORDER-00759,PROD-0334,1,57.63
ITEM-001849,ORDER-00760,PROD-0357,2,99.99
ITEM-001850,ORDER-00760,PROD-0055,1,57.6
ITEM-001851,ORDER-00760,PROD-0071,2,172.61
ITEM-001852,ORDER-00760,PROD-0025,1,82.47
ITEM-001853,ORDER-00761,PROD-0275,1,144.99
ITEM-001854,ORDER-00762,PROD-0461,2,72.3
ITEM-001855,ORDER-00762,PROD-0395,1,101.36
ITEM-001856,ORDER-00762,PROD-0362,2,23.67
ITEM-001857,ORDER-00763,PROD-0091,1,124.13
ITEM-001858,ORDER-00764,PROD-0334,3,158.3
ITEM-001859,ORDER-00764,PROD-0100,3,58.56
ITEM-001860,ORDER-00764,PROD-0089,3,47.52
ITEM-001861,ORDER-00765,PROD-0499,3,46.33
ITEM-001862,ORDER-00765,PROD-0026,2,101.28
ITEM-001863,ORDER-00765,PROD-0461,1,64.56
ITEM-001864,ORDER-00766,PROD-0364,2,152.0
ITEM-001865,ORDER-00766,PROD-0267,1,125.8
ITEM-001866,ORDER-00767,PROD-0061,1,76.64
ITEM-001867,ORDER-00767,PROD-0057,3,66.37
ITEM-001868,ORDER-00767,PROD-0497,3,52.52
ITEM-001869,ORDER-00767,PROD-0313,3,98.36
ITEM-001870,ORDER-00768,PROD-0327,1,180.46
ITEM-001871,ORDER-00768,PROD-0494,2,170.9
ITEM-001872,ORDER-00768,PROD-0189,3,36.56
ITEM-001873,ORDER-00769,PROD-0274,1,187.58
ITEM-001874,ORDER-00769,PROD-0179,2,161.39
ITEM-001875,ORDER-00769,PROD-0450,2,183.66
ITEM-001876,ORDER-00769,PROD-0408,3,178.93
ITEM-001877,ORDER-00770,PROD-0446,2,118.51
ITEM-001878,ORDER-00770,PROD-0440,3,68.3
ITEM-001879,ORDER-00770,PROD-0187,3,121.51
ITEM-001880,ORDER-00771,PROD-0368,3,118.54
ITEM-001881,ORDER-00771,PROD-0464,2,175.79
ITEM-001882,ORDER-00771,PROD-0467,1,28.47
ITEM-001883,ORDER-00771,PROD-0016,1,93.04
ITEM-001884,ORDER-00772,PROD-0011,2,94.39
ITEM-001885,ORDER-00773,PROD-0020,2,15.71
ITEM-001886,ORDER-00773,PROD-0390,1,55.85
ITEM-001887,ORDER-00774,PROD-0112,1,120.24
ITEM-001888,ORDER-00774,PROD-0284,1,102.79
ITEM-001889,ORDER-00774,PROD-0053,2,166.21
ITEM-001890,ORDER-00774,PROD-0311,2,12.26
ITEM-001891,ORDER-00775,PROD-0477,3,148.43
ITEM-001892,ORDER-00775,PROD-0472,1,176.53
ITEM-001893,ORDER-00776,PROD-0147,3,93.18
ITEM-001894,ORDER-00776,PROD-0114,3,179.37
ITEM-001895,ORDER-00776,PROD-0331,3,157.05
ITEM-001896,ORDER-00776,PROD-0385,2,160.54
ITEM-001897,ORDER-00777,PROD-0171,2,59.43
ITEM-001898,ORDER-00778,PROD-0292,3,45.39
ITEM-001899,ORDER-00778,PROD-0218,2,77.18
ITEM-001900,ORDER-00779,PROD-0196,3,140.18
ITEM-001901,ORDER-00779,PROD-0109,2,92.17
ITEM-001902,ORDER-00779,PROD-0488,3,64.96
ITEM-001903,ORDER-00779,PROD-0224,2,118.32
ITEM-001904,ORDER-00780,PROD-0279,1,76.65
ITEM-001905,ORDER-00781,PROD-0429,2,74.65
ITEM-001906,ORDER-00781,PROD-0364,1,72.69
ITEM-001907,ORDER-00782,PROD-0242,1,85.6
ITEM-001908,ORDER-00782,PROD-0461,1,144.75
ITEM-001909,ORDER-00783,PROD-0151,1,35.13
ITEM-001910,ORDER-00783,PROD-0331,2,183.4
ITEM-001911,ORDER-00783,PROD-0289,2,49.73
ITEM-001912,ORDER-00784,PROD-0134,2,176.34
ITEM-001913,ORDER-00784,PROD-0123,3,87.77
ITEM-001914,ORDER-00784,PROD-0496,1,80.56
ITEM-001915,ORDER-00785,PROD-0208,1,100.74
ITEM-001916,ORDER-00785,PROD-0332,1,56.67
ITEM-001917,ORDER-00785,PROD-0064,2,173.83
ITEM-001918,ORDER-00785,PROD-0159,3,178.46
ITEM-001919,ORDER-00786,PROD-0180,2,155.77
ITEM-001920,ORDER-00787,PROD-0161,2,76.07
ITEM-001921,ORDER-00787,PROD-0311,2,176.26
ITEM-001922,ORDER-00787,PROD-0367,2,158.35
ITEM-001923,ORDER-00788,PROD-0374,2,148.87
ITEM-001924,ORDER-00788,PROD-0012,2,55.38
