event_id,order_id,carrier,tracking_number,ship_date,delivery_status,event_timestamp
EVT-000863,ORDER-00605,fedex,911099751618,2026-09-19,out_for_delivery,2026-09-19 12:00:00
EVT-000864,ORDER-00606,ups,816494198911,2026-07-21,label_created,2026-07-21 03:00:00
EVT-000865,ORDER-00606,fedex,274569743572,2026-07-21,in_transit,2026-07-21 08:00:00
EVT-000866,ORDER-00606,ups,120734098324,2026-07-21,out_for_delivery,2026-07-21 15:00:00
EVT-000867,ORDER-00607,fedex,687774687248,2026-09-02,label_created,2026-09-02 03:00:00
EVT-000868,ORDER-00608,dhl,439240483160,2026-08-22,label_created,2026-08-22 04:00:00
EVT-000869,ORDER-00609,fedex,795230362425,2026-08-06,label_created,2026-08-06 05:00:00
EVT-000870,ORDER-00609,dhl,888084481583,2026-08-06,in_transit,2026-08-06 09:00:00
EVT-000871,ORDER-00609,fedex,600090642300,2026-08-06,out_for_delivery,2026-08-06 14:00:00
EVT-000872,ORDER-00610,ups,661130047078,2026-09-01,label_created,2026-09-01 00:00:00
EVT-000873,ORDER-00610,ups,754357906435,2026-09-01,in_transit,2026-09-01 10:00:00
EVT-000874,ORDER-00611,ups,720754780502,2026-07-03,label_created,2026-07-03 03:00:00
EVT-000875,ORDER-00611,fedex,637878549417,2026-07-03,in_transit,2026-07-03 09:00:00
EVT-000876,ORDER-00611,fedex,738401166717,2026-07-03,out_for_delivery,2026-07-03 13:00:00
EVT-000877,ORDER-00612,dhl,270658456633,2026-09-14,label_created,2026-09-14 01:00:00
EVT-000878,ORDER-00612,ups,405612317771,2026-09-14,in_transit,2026-09-14 09:00:00
EVT-000879,ORDER-00613,fedex,323103588336,2026-06-16,label_created,2026-06-16 05:00:00
EVT-000880,ORDER-00613,ups,052504367851,2026-06-16,in_transit,2026-06-16 07:00:00
EVT-000881,ORDER-00613,usps,613550718494,2026-06-16,out_for_delivery,2026-06-16 16:00:00
EVT-000882,ORDER-00618,ups,957620287883,2026-08-21,label_created,2026-08-21 04:00:00
EVT-000883,ORDER-00618,fedex,680451413125,2026-08-21,in_transit,2026-08-21 10:00:00
EVT-000884,ORDER-00619,fedex,541410684909,2026-09-02,label_created,2026-09-02 02:00:00
EVT-000885,ORDER-00619,usps,214450689631,2026-09-02,in_transit,2026-09-02 07:00:00
EVT-000886,ORDER-00620,fedex,426273538712,2026-09-12,label_created,2026-09-12 00:00:00
EVT-000887,ORDER-00620,ups,870688690354,2026-09-12,in_transit,2026-09-12 10:00:00
EVT-000888,ORDER-00622,usps,170734359871,2026-09-20,label_created,2026-09-20 00:00:00
EVT-000889,ORDER-00623,fedex,816970800262,2026-07-10,label_created,2026-07-10 03:00:00
EVT-000890,ORDER-00623,ups,842465977608,2026-07-10,in_transit,2026-07-10 09:00:00
EVT-000891,ORDER-00623,dhl,753928370539,2026-07-10,out_for_delivery,2026-07-10 15:00:00
EVT-000892,ORDER-00624,fedex,161644102665,2026-09-18,label_created,2026-09-18 00:00:00
EVT-000893,ORDER-00624,usps,204096983139,2026-09-18,in_transit,2026-09-18 06:00:00
EVT-000894,ORDER-00624,fedex,611060494400,2026-09-18,out_for_delivery,2026-09-18 12:00:00
EVT-000895,ORDER-00626,dhl,230272616755,2026-06-07,label_created,2026-06-07 03:00:00
EVT-000896,ORDER-00626,fedex,188863955037,2026-06-07,in_transit,2026-06-07 08:00:00
EVT-000897,ORDER-00626,usps,461209724241,2026-06-07,out_for_delivery,2026-06-07 15:00:00
EVT-000898,ORDER-00627,ups,521360969832,2026-09-15,label_created,2026-09-15 00:00:00
EVT-000899,ORDER-00627,dhl,325064454020,2026-09-15,in_transit,2026-09-15 11:00:00
EVT-000900,ORDER-00628,fedex,311459532277,2026-06-28,label_created,2026-06-28 01:00:00
EVT-000901,ORDER-00629,usps,547332256947,2026-07-07,label_created,2026-07-07 04:00:00
EVT-000902,ORDER-00629,ups,846754645046,2026-07-07,in_transit,2026-07-07 08:00:00
EVT-000903,ORDER-00630,fedex,578359574105,2026-06-05,label_created,2026-06-05 02:00:00
EVT-000904,ORDER-00630,fedex,183811176310,2026-06-05,in_transit,2026-06-05 10:00:00
EVT-000905,ORDER-00631,usps,597793245343,2026-07-04,label_created,2026-07-04 04:00:00
EVT-000906,ORDER-00631,usps,594777813718,2026-07-04,in_transit,2026-07-04 07:00:00
EVT-000907,ORDER-00632,dhl,043557410512,2026-07-01,label_created,2026-07-01 02:00:00
EVT-000908,ORDER-00633,usps,600971679123,2026-08-22,label_created,2026-08-22 00:00:00
EVT-000909,ORDER-00633,ups,119002006287,2026-08-22,in_transit,2026-08-22 11:00:00
EVT-000910,ORDER-00633,dhl,473748929375,2026-08-22,out_for_delivery,2026-08-22 14:00:00
EVT-000911,ORDER-00634,dhl,755335501242,2026-06-06,label_created,2026-06-06 04:00:00
EVT-000912,ORDER-00634,dhl,518345697135,2026-06-06,in_transit,2026-06-06 09:00:00
EVT-000913,ORDER-00634,dhl,146824296000,2026-06-06,out_for_delivery,2026-06-06 16:00:00
EVT-000914,ORDER-00635,dhl,434596705977,2026-06-08,label_created,2026-06-08 01:00:00
EVT-000915,ORDER-00635,ups,059770415207,2026-06-08,in_transit,2026-06-08 08:00:00
EVT-000916,ORDER-00636,dhl,855631420400,2026-08-03,label_created,2026-08-03 04:00:00
EVT-000917,ORDER-00636,fedex,759291443745,2026-08-03,in_transit,2026-08-03 07:00:00
EVT-000918,ORDER-00637,usps,330174702740,2026-09-15,label_created,2026-09-15 01:00:00
EVT-000919,ORDER-00638,ups,177976005420,2026-07-22,label_created,2026-07-22 01:00:00
EVT-000920,ORDER-00638,usps,216287246254,2026-07-22,in_transit,2026-07-22 09:00:00
EVT-000921,ORDER-00640,dhl,623338499456,2026-09-01,label_created,2026-09-01 00:00:00
EVT-000922,ORDER-00640,usps,833309717783,2026-09-01,in_transit,2026-09-01 10:00:00
EVT-000923,ORDER-00641,dhl,224180507904,2026-07-21,label_created,2026-07-21 02:00:00
EVT-000924,ORDER-00641,ups,450236125768,2026-07-21,in_transit,2026-07-21 10:00:00
EVT-000925,ORDER-00643,dhl,275628409290,2026-06-10,label_created,2026-06-10 05:00:00
EVT-000926,ORDER-00644,fedex,341517683591,2026-07-06,label_created,2026-07-06 01:00:00
EVT-000927,ORDER-00644,ups,049512548941,2026-07-06,in_transit,2026-07-06 11:00:00
EVT-000928,ORDER-00646,fedex,777004772169,2026-07-03,label_created,2026-07-03 02:00:00
EVT-000929,ORDER-00646,fedex,213078445316,2026-07-03,in_transit,2026-07-03 08:00:00
EVT-000930,ORDER-00649,dhl,202486182751,2026-08-28,label_created,2026-08-28 03:00:00
EVT-000931,ORDER-00649,dhl,903932359419,2026-08-28,in_transit,2026-08-28 08:00:00
EVT-000932,ORDER-00649,fedex,258688205603,2026-08-28,out_for_delivery,2026-08-28 17:00:00
EVT-000933,ORDER-00650,fedex,106186417430,2026-07-25,label_created,2026-07-25 00:00:00
EVT-000934,ORDER-00651,fedex,450138480373,2026-07-27,label_created,2026-07-27 01:00:00
EVT-000935,ORDER-00651,usps,446166159774,2026-07-27,in_transit,2026-07-27 07:00:00
EVT-000936,ORDER-00652,ups,587538268002,2026-05-31,label_created,2026-05-31 01:00:00
EVT-000937,ORDER-00652,fedex,596554942465,2026-05-31,in_transit,2026-05-31 10:00:00
EVT-000938,ORDER-00652,dhl,746918165100,2026-05-31,out_for_delivery,2026-05-31 15:00:00
EVT-000939,ORDER-00653,usps,692811150990,2026-09-09,label_created,2026-09-09 03:00:00
EVT-000940,ORDER-00653,ups,973367006459,2026-09-09,in_transit,2026-09-09 11:00:00
EVT-000941,ORDER-00653,dhl,523302917364,2026-09-09,out_for_delivery,2026-09-09 12:00:00
EVT-000942,ORDER-00654,ups,507063725220,2026-09-25,label_created,2026-09-25 02:00:00
EVT-000943,ORDER-00655,ups,671537657274,2026-05-30,label_created,2026-05-30 00:00:00
EVT-000944,ORDER-00655,dhl,563055911078,2026-05-30,in_transit,2026-05-30 07:00:00
EVT-000945,ORDER-00655,ups,076535523880,2026-05-30,out_for_delivery,2026-05-30 17:00:00
EVT-000946,ORDER-00657,usps,079786183438,2026-06-17,label_created,2026-06-17 05:00:00
EVT-000947,ORDER-00660,dhl,218794149571,2026-06-17,label_created,2026-06-17 05:00:00
EVT-000948,ORDER-00662,dhl,187514967655,2026-08-28,label_created,2026-08-28 02:00:00
EVT-000949,ORDER-00662,usps,575352127087,2026-08-28,in_transit,2026-08-28 06:00:00
EVT-000950,ORDER-00663,ups,588040822274,2026-08-03,label_created,2026-08-03 00:00:00
EVT-000951,ORDER-00663,ups,521590258574,2026-08-03,in_transit,2026-08-03 09:00:00
EVT-000952,ORDER-00664,fedex,236152517781,2026-08-03,label_created,2026-08-03 05:00:00
EVT-000953,ORDER-00664,fedex,893311624263,2026-08-03,in_transit,2026-08-03 10:00:00
EVT-000954,ORDER-00665,ups,717575940707,2026-07-02,label_created,2026-07-02 02:00:00
EVT-000955,ORDER-00665,dhl,578263069355,2026-07-02,in_transit,2026-07-02 11:00:00
EVT-000956,ORDER-00667,usps,188515636719,2026-08-13,label_created,2026-08-13 00:00:00
EVT-000957,ORDER-00667,fedex,193670585178,2026-08-13,in_transit,2026-08-13 11:00:00
EVT-000958,ORDER-00667,ups,013204421162,2026-08-13,out_for_delivery,2026-08-13 15:00:00
EVT-000959,ORDER-00668,fedex,596408693183,2026-09-24,label_created,2026-09-24 05:00:00
EVT-000960,ORDER-00668,ups,454289775500,2026-09-24,in_transit,2026-09-24 08:00:00
EVT-000961,ORDER-00669,fedex,674828325211,2026-06-16,label_created,2026-06-16 03:00:00
EVT-000962,ORDER-00669,usps,191246629880,2026-06-16,in_transit,2026-06-16 11:00:00
EVT-000963,ORDER-00670,usps,785589175805,2026-06-18,label_created,2026-06-18 01:00:00
EVT-000964,ORDER-00671,usps,566618343323,2026-08-18,label_created,2026-08-18 01:00:00
EVT-000965,ORDER-00674,usps,827168730348,2026-09-08,label_created,2026-09-08 01:00:00
EVT-000966,ORDER-00674,ups,988078164600,2026-09-08,in_transit,2026-09-08 09:00:00
EVT-000967,ORDER-00674,fedex,840163834029,2026-09-08,out_for_delivery,2026-09-08 13:00:00
EVT-000968,ORDER-00675,ups,478812833085,2026-09-15,label_created,2026-09-15 01:00:00
EVT-000969,ORDER-00675,dhl,519643092622,2026-09-15,in_transit,2026-09-15 10:00:00
EVT-000970,ORDER-00675,usps,829548456544,2026-09-15,out_for_delivery,2026-09-15 15:00:00
EVT-000971,ORDER-00676,fedex,502670835367,2026-08-24,label_created,2026-08-24 02:00:00
EVT-000972,ORDER-00676,ups,190512222011,2026-08-24,in_transit,2026-08-24 06:00:00
EVT-000973,ORDER-00676,dhl,661896456902,2026-08-24,out_for_delivery,2026-08-24 16:00:00
EVT-000974,ORDER-00679,fedex,061165732563,2026-07-12,label_created,2026-07-12 05:00:00
EVT-000975,ORDER-00679,fedex,389042621113,2026-07-12,in_transit,2026-07-12 08:00:00
EVT-000976,ORDER-00679,usps,340050327125,2026-07-12,out_for_delivery,2026-07-12 15:00:00
EVT-000977,ORDER-00681,dhl,006484196154,2026-09-03,label_created,2026-09-03 02:00:00
EVT-000978,ORDER-00681,usps,407371924958,2026-09-03,in_transit,2026-09-03 10:00:00
EVT-000979,ORDER-00682,ups,612847062993,2026-09-13,label_created,2026-09-13 04:00:00
EVT-000980,ORDER-00683,fedex,310579087512,2026-07-12,label_created,2026-07-12 00:00:00
EVT-000981,ORDER-00684,fedex,257976126220,2026-06-27,label_created,2026-06-27 04:00:00
EVT-000982,ORDER-00684,ups,484664886541,2026-06-27,in_transit,2026-06-27 11:00:00
EVT-000983,ORDER-00684,usps,911533909080,2026-06-27,out_for_delivery,2026-06-27 15:00:00
EVT-000984,ORDER-00685,ups,361659573544,2026-09-14,label_created,2026-09-14 02:00:00
EVT-000985,ORDER-00686,usps,442892038624,2026-06-25,label_created,2026-06-25 01:00:00
EVT-000986,ORDER-00686,dhl,745812011343,2026-06-25,in_transit,2026-06-25 07:00:00
EVT-000987,ORDER-00686,usps,830243190454,2026-06-25,out_for_delivery,2026-06-25 13:00:00
EVT-000988,ORDER-00687,fedex,043989653568,2026-09-08,label_created,2026-09-08 02:00:00
EVT-000989,ORDER-00687,usps,324334382018,2026-09-08,in_transit,2026-09-08 06:00:00
EVT-000990,ORDER-00688,dhl,015984676373,2026-09-08,label_created,2026-09-08 00:00:00
EVT-000991,ORDER-00688,usps,171408550998,2026-09-08,in_transit,2026-09-08 07:00:00
EVT-000992,ORDER-00688,dhl,994057251163,2026-09-08,out_for_delivery,2026-09-08 14:00:00
EVT-000993,ORDER-00692,dhl,438801808233,2026-07-21,label_created,2026-07-21 05:00:00
EVT-000994,ORDER-00692,fedex,275060914578,2026-07-21,in_transit,2026-07-21 11:00:00
EVT-000995,ORDER-00695,usps,874972321967,2026-07-28,label_created,2026-07-28 01:00:00
EVT-000996,ORDER-00695,fedex,254081880550,2026-07-28,in_transit,2026-07-28 09:00:00
EVT-000997,ORDER-00696,usps,487461385743,2026-09-11,label_created,2026-09-11 05:00:00
EVT-000998,ORDER-00696,usps,061546497904,2026-09-11,in_transit,2026-09-11 06:00:00
EVT-000999,ORDER-00696,dhl,436116250714,2026-09-11,out_for_delivery,2026-09-11 12:00:00
EVT-001000,ORDER-00698,usps,083343945928,2026-08-02,label_created,2026-08-02 03:00:00
EVT-001001,ORDER-00698,dhl,387361276953,2026-08-02,in_transit,2026-08-02 08:00:00
EVT-001002,ORDER-00699,usps,463675708700,2026-07-17,label_created,2026-07-17 03:00:00
EVT-001003,ORDER-00699,dhl,967428397572,2026-07-17,in_transit,2026-07-17 10:00:00
EVT-001004,ORDER-00699,fedex,880749879556,2026-07-17,out_for_delivery,2026-07-17 13:00:00
EVT-001005,ORDER-00700,dhl,316526177420,2026-07-25,label_created,2026-07-25 02:00:00
EVT-001006,ORDER-00700,ups,325153034664,2026-07-25,in_transit,2026-07-25 11:00:00
EVT-001007,ORDER-00702,fedex,608158586089,2026-06-30,label_created,2026-06-30 02:00:00
EVT-001008,ORDER-00702,ups,022480746289,2026-06-30,in_transit,2026-06-30 06:00:00
EVT-001009,ORDER-00702,dhl,860932577318,2026-06-30,out_for_delivery,2026-06-30 16:00:00
EVT-001010,ORDER-00704,ups,620967217609,2026-08-22,label_created,2026-08-22 01:00:00
EVT-001011,ORDER-00705,usps,132346523151,2026-08-01,label_created,2026-08-01 00:00:00
EVT-001012,ORDER-00705,fedex,227274844417,2026-08-01,in_transit,2026-08-01 11:00:00
EVT-001013,ORDER-00705,usps,154614058854,2026-08-01,out_for_delivery,2026-08-01 16:00:00
EVT-001014,ORDER-00706,dhl,295953692171,2026-07-19,label_created,2026-07-19 04:00:00
EVT-001015,ORDER-00707,dhl,138754702784,2026-06-15,label_created,2026-06-15 05:00:00
EVT-001016,ORDER-00709,dhl,345058623562,2026-06-22,label_created,2026-06-22 01:00:00
EVT-001017,ORDER-00709,dhl,275377537251,2026-06-22,in_transit,2026-06-22 09:00:00
EVT-001018,ORDER-00710,ups,743249756896,2026-08-25,label_created,2026-08-25 03:00:00
EVT-001019,ORDER-00711,fedex,713912397926,2026-07-14,label_created,2026-07-14 00:00:00
EVT-001020,ORDER-00711,ups,630745938791,2026-07-14,in_transit,2026-07-14 09:00:00
EVT-001021,ORDER-00712,usps,393508496513,2026-09-21,label_created,2026-09-21 01:00:00
EVT-001022,ORDER-00712,fedex,082446735791,2026-09-21,in_transit,2026-09-21 06:00:00
EVT-001023,ORDER-00712,fedex,759622702962,2026-09-21,out_for_delivery,2026-09-21 16:00:00
EVT-001024,ORDER-00713,usps,086085281511,2026-09-05,label_created,2026-09-05 03:00:00
EVT-001025,ORDER-00713,usps,277714766934,2026-09-05,in_transit,2026-09-05 11:00:00
EVT-001026,ORDER-00713,usps,494624765564,2026-09-05,out_for_delivery,2026-09-05 14:00:00
EVT-001027,ORDER-00714,dhl,863101524826,2026-06-18,label_created,2026-06-18 00:00:00
EVT-001028,ORDER-00716,ups,058489339607,2026-07-02,label_created,2026-07-02 01:00:00
EVT-001029,ORDER-00718,ups,981648336796,2026-07-11,label_created,2026-07-11 03:00:00
EVT-001030,ORDER-00718,fedex,408080667225,2026-07-11,in_transit,2026-07-11 08:00:00
EVT-001031,ORDER-00718,fedex,831300976203,2026-07-11,out_for_delivery,2026-07-11 15:00:00
EVT-001032,ORDER-00719,ups,029698713297,2026-08-25,label_created,2026-08-25 00:00:00
EVT-001033,ORDER-00719,fedex,102111318199,2026-08-25,in_transit,2026-08-25 10:00:00
EVT-001034,ORDER-00719,ups,236186984438,2026-08-25,out_for_delivery,2026-08-25 14:00:00
EVT-001035,ORDER-00720,ups,179081564837,2026-06-22,label_created,2026-06-22 05:00:00
EVT-001036,ORDER-00720,fedex,805271352445,2026-06-22,in_transit,2026-06-22 11:00:00
EVT-001037,ORDER-00721,dhl,700438307663,2026-06-10,label_created,2026-06-10 00:00:00
EVT-001038,ORDER-00722,usps,825573785748,2026-08-15,label_created,2026-08-15 01:00:00
EVT-001039,ORDER-00722,dhl,727445773245,2026-08-15,in_transit,2026-08-15 08:00:00
EVT-001040,ORDER-00722,dhl,895318842218,2026-08-15,out_for_delivery,2026-08-15 12:00:00
EVT-001041,ORDER-00723,ups,046602225128,2026-07-11,label_created,2026-07-11 03:00:00
EVT-001042,ORDER-00723,dhl,319136344177,2026-07-11,in_transit,2026-07-11 06:00:00
EVT-001043,ORDER-00724,dhl,597823085425,2026-06-02,label_created,2026-06-02 03:00:00
EVT-001044,ORDER-00725,dhl,684439267678,2026-08-23,label_created,2026-08-23 05:00:00
EVT-001045,ORDER-00725,fedex,082011083740,2026-08-23,in_transit,2026-08-23 10:00:00
EVT-001046,ORDER-00726,fedex,007895683745,2026-09-15,label_created,2026-09-15 05:00:00
EVT-001047,ORDER-00727,usps,027133373993,2026-06-20,label_created,2026-06-20 05:00:00
EVT-001048,ORDER-00728,usps,346725107648,2026-06-26,label_created,2026-06-26 00:00:00
EVT-001049,ORDER-00731,ups,972064845079,2026-06-06,label_created,2026-06-06 04:00:00
EVT-001050,ORDER-00731,fedex,460248410276,2026-06-06,in_transit,2026-06-06 07:00:00
EVT-001051,ORDER-00732,dhl,440648595281,2026-09-05,label_created,2026-09-05 03:00:00
EVT-001052,ORDER-00732,dhl,584141060831,2026-09-05,in_transit,2026-09-05 07:00:00
EVT-001053,ORDER-00733,ups,267886680627,2026-07-27,label_created,2026-07-27 00:00:00
EVT-001054,ORDER-00733,fedex,167103273649,2026-07-27,in_transit,2026-07-27 11:00:00
EVT-001055,ORDER-00733,dhl,972658545344,2026-07-27,out_for_delivery,2026-07-27 13:00:00
EVT-001056,ORDER-00734,usps,774134043602,2026-08-10,label_created,2026-08-10 05:00:00
EVT-001057,ORDER-00734,ups,777669019163,2026-08-10,in_transit,2026-08-10 06:00:00
EVT-001058,ORDER-00734,dhl,535430106502,2026-08-10,out_for_delivery,2026-08-10 15:00:00
EVT-001059,ORDER-00735,ups,097507273397,2026-09-18,label_created,2026-09-18 03:00:00
EVT-001060,ORDER-00736,ups,504626050776,2026-07-03,label_created,2026-07-03 04:00:00
EVT-001061,ORDER-00736,ups,442458785304,2026-07-03,in_transit,2026-07-03 09:00:00
EVT-001062,ORDER-00736,ups,721954883754,2026-07-03,out_for_delivery,2026-07-03 16:00:00
EVT-001063,ORDER-00737,usps,814421243356,2026-06-30,label_created,2026-06-30 04:00:00
EVT-001064,ORDER-00737,ups,515430279225,2026-06-30,in_transit,2026-06-30 09:00:00
EVT-001065,ORDER-00737,fedex,751887082167,2026-06-30,out_for_delivery,2026-06-30 13:00:00
EVT-001066,ORDER-00738,dhl,165419755498,2026-07-01,label_created,2026-07-01 03:00:00
EVT-001067,ORDER-00738,dhl,165429307742,2026-07-01,in_transit,2026-07-01 09:00:00
EVT-001068,ORDER-00738,dhl,779745023210,2026-07-01,out_for_delivery,2026-07-01 17:00:00
EVT-001069,ORDER-00739,dhl,374811362060,2026-06-25,label_created,2026-06-25 01:00:00
EVT-001070,ORDER-00739,usps,962733088823,2026-06-25,in_transit,2026-06-25 07:00:00
EVT-001071,ORDER-00739,ups,777624872378,2026-06-25,out_for_delivery,2026-06-25 17:00:00
EVT-001072,ORDER-00740,dhl,982657400109,2026-09-21,label_created,2026-09-21 03:00:00
EVT-001073,ORDER-00740,fedex,591645014341,2026-09-21,in_transit,2026-09-21 08:00:00
EVT-001074,ORDER-00740,usps,839024240871,2026-09-21,out_for_delivery,2026-09-21 16:00:00
EVT-001075,ORDER-00742,dhl,766069137431,2026-07-03,label_created,2026-07-03 04:00:00
EVT-001076,ORDER-00742,fedex,415850286507,2026-07-03,in_transit,2026-07-03 11:00:00
EVT-001077,ORDER-00743,fedex,599079817651,2026-08-18,label_created,2026-08-18 02:00:00
EVT-001078,ORDER-00743,ups,529950409190,2026-08-18,in_transit,2026-08-18 09:00:00
EVT-001079,ORDER-00744,dhl,439030848030,2026-06-18,label_created,2026-06-18 05:00:00
EVT-001080,ORDER-00744,ups,061197735277,2026-06-18,in_transit,2026-06-18 10:00:00
EVT-001081,ORDER-00745,usps,958139159688,2026-06-18,label_created,2026-06-18 04:00:00
EVT-001082,ORDER-00745,ups,051757555841,2026-06-18,in_transit,2026-06-18 07:00:00
EVT-001083,ORDER-00745,dhl,124752620455,2026-06-18,out_for_delivery,2026-06-18 13:00:00
EVT-001084,ORDER-00747,fedex,340973592193,2026-08-13,label_created,2026-08-13 00:00:00
EVT-001085,ORDER-00748,fedex,450554388470,2026-07-31,label_created,2026-07-31 02:00:00
EVT-001086,ORDER-00750,ups,774069162391,2026-08-16,label_created,2026-08-16 05:00:00
EVT-001087,ORDER-00751,ups,408741212805,2026-08-09,label_created,2026-08-09 03:00:00
EVT-001088,ORDER-00752,dhl,083822024373,2026-08-06,label_created,2026-08-06 03:00:00
EVT-001089,ORDER-00753,fedex,845024032274,2026-06-18,label_created,2026-06-18 05:00:00
EVT-001090,ORDER-00754,usps,226664905684,2026-06-25,label_created,2026-06-25 01:00:00
EVT-001091,ORDER-00754,ups,108133578614,2026-06-25,in_transit,2026-06-25 10:00:00
EVT-001092,ORDER-00755,ups,457086948467,2026-08-24,label_created,2026-08-24 02:00:00
EVT-001093,ORDER-00755,dhl,681956955854,2026-08-24,in_transit,2026-08-24 08:00:00
EVT-001094,ORDER-00755,ups,263523747844,2026-08-24,out_for_delivery,2026-08-24 13:00:00
EVT-001095,ORDER-00757,ups,520575085409,2026-08-10,label_created,2026-08-10 02:00:00
EVT-001096,ORDER-00757,dhl,271464784118,2026-08-10,in_transit,2026-08-10 11:00:00
EVT-001097,ORDER-00757,fedex,262451716667,2026-08-10,out_for_delivery,2026-08-10 16:00:00
EVT-001098,ORDER-00758,dhl,916048963412,2026-09-12,label_created,2026-09-12 03:00:00
EVT-001099,ORDER-00758,dhl,603498951758,2026-09-12,in_transit,2026-09-12 08:00:00
EVT-001100,ORDER-00759,usps,728046981545,2026-06-16,label_created,2026-06-16 04:00:00
EVT-001101,ORDER-00759,ups,682270447328,2026-06-16,in_transit,2026-06-16 10:00:00
EVT-001102,ORDER-00759,fedex,479999220561,2026-06-16,out_for_delivery,2026-06-16 13:00:00
EVT-001103,ORDER-00760,usps,266864827475,2026-06-21,label_created,2026-06-21 00:00:00
EVT-001104,ORDER-00760,ups,194660750037,2026-06-21,in_transit,2026-06-21 07:00:00
EVT-001105,ORDER-00761,fedex,851439401962,2026-09-13,label_created,2026-09-13 01:00:00
EVT-001106,ORDER-00761,dhl,589659487538,2026-09-13,in_transit,2026-09-13 10:00:00
EVT-001107,ORDER-00762,dhl,500531338542,2026-08-26,label_created,2026-08-26 03:00:00
EVT-001108,ORDER-00762,fedex,611023086607,2026-08-26,in_transit,2026-08-26 11:00:00
EVT-001109,ORDER-00762,ups,841360956783,2026-08-26,out_for_delivery,2026-08-26 14:00:00
EVT-001110,ORDER-00763,fedex,386461398275,2026-06-21,label_created,2026-06-21 00:00:00
EVT-001111,ORDER-00764,fedex,658338130937,2026-07-09,label_created,2026-07-09 03:00:00
EVT-001112,ORDER-00765,ups,979212810908,2026-09-17,label_created,2026-09-17 04:00:00
EVT-001113,ORDER-00765,fedex,849067779415,2026-09-17,in_transit,2026-09-17 06:00:00
EVT-001114,ORDER-00766,usps,955599318115,2026-08-22,label_created,2026-08-22 03:00:00
EVT-001115,ORDER-00767,fedex,298414160832,2026-07-17,label_created,2026-07-17 05:00:00
EVT-001116,ORDER-00767,dhl,075919814690,2026-07-17,in_transit,2026-07-17 10:00:00
EVT-001117,ORDER-00767,fedex,509795716530,2026-07-17,out_for_delivery,2026-07-17 14:00:00
EVT-001118,ORDER-00768,fedex,586727549845,2026-09-08,label_created,2026-09-08 05:00:00
EVT-001119,ORDER-00768,ups,513292349545,2026-09-08,in_transit,2026-09-08 06:00:00
EVT-001120,ORDER-00769,fedex,267543886230,2026-09-17,label_created,2026-09-17 00:00:00
EVT-001121,ORDER-00769,ups,761415606107,2026-09-17,in_transit,2026-09-17 10:00:00
EVT-001122,ORDER-00771,fedex,073802981247,2026-09-21,label_created,2026-09-21 02:00:00
EVT-001123,ORDER-00771,ups,653065951376,2026-09-21,in_transit,2026-09-21 08:00:00
EVT-001124,ORDER-00774,usps,822664031811,2026-07-30,label_created,2026-07-30 04:00:00
EVT-001125,ORDER-00774,dhl,476072841141,2026-07-30,in_transit,2026-07-30 08:00:00
EVT-001126,ORDER-00774,usps,931455205794,2026-07-30,out_for_delivery,2026-07-30 12:00:00
EVT-001127,ORDER-00777,ups,937647405014,2026-09-24,label_created,2026-09-24 00:00:00
EVT-001128,ORDER-00777,ups,311742667889,2026-09-24,in_transit,2026-09-24 07:00:00
EVT-001129,ORDER-00778,usps,232614172277,2026-08-22,label_created,2026-08-22 02:00:00
EVT-001130,ORDER-00779,dhl,295735667437,2026-09-13,label_created,2026-09-13 00:00:00
EVT-001131,ORDER-00779,usps,528064369110,2026-09-13,in_transit,2026-09-13 08:00:00
EVT-001132,ORDER-00779,dhl,086577610451,2026-09-13,out_for_delivery,2026-09-13 14:00:00
EVT-001133,ORDER-00783,dhl,036880506060,2026-07-04,label_created,2026-07-04 01:00:00
EVT-001134,ORDER-00784,usps,055498238435,2026-08-13,label_created,2026-08-13 04:00:00
EVT-001135,ORDER-00785,dhl,498636908663,2026-06-30,label_created,2026-06-30 05:00:00
EVT-001136,ORDER-00785,fedex,730185205877,2026-06-30,in_transit,2026-06-30 11:00:00
EVT-001137,ORDER-00786,fedex,953821548040,2026-09-21,label_created,2026-09-21 04:00:00
EVT-001138,ORDER-00786,ups,645473918453,2026-09-21,in_transit,2026-09-21 09:00:00
EVT-001139,ORDER-00787,fedex,606101354949,2026-08-09,label_created,2026-08-09 05:00:00
EVT-001140,ORDER-00787,dhl,454471873921,2026-08-09,in_transit,2026-08-09 11:00:00
EVT-001141,ORDER-00787,usps,321768138230,2026-08-09,out_for_delivery,2026-08-09 15:00:00
EVT-001142,ORDER-00789,ups,822130998089,2026-07-04,label_created,2026-07-04 04:00:00
EVT-001143,ORDER-00789,usps,999973648990,2026-07-04,in_transit,2026-07-04 09:00:00
EVT-001144,ORDER-00790,ups,511673294608,2026-09-15,label_created,2026-09-15 04:00:00
EVT-001145,ORDER-00790,ups,197095163024,2026-09-15,in_transit,2026-09-15 11:00:00
EVT-001146,ORDER-00790,fedex,209607970775,2026-09-15,out_for_delivery,2026-09-15 15:00:00
EVT-001147,ORDER-00791,dhl,424379704696,2026-06-27,label_created,2026-06-27 00:00:00
EVT-001148,ORDER-00793,dhl,516631104029,2026-07-30,label_created,2026-07-30 05:00:00
EVT-001149,ORDER-00793,ups,508274622162,2026-07-30,in_transit,2026-07-30 11:00:00
